Temp_FH,Vol_HW,Soc_B,SoC_HW_plus,SoC_HW_minus,SoC_FH_plus,SoC_FH_minus,profits,COP_FH,COP_HW,Peer,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,PV_PM,B_PM,PM_DE,PM_B,PM_HP,month,day,hour,horizon
21.80529399973178,180.0,11.933483618324466,0.0,0.0,0.0,0.0,-0.07123878825408003,3.564285714285714,2.492857142857143,1.0,0.0,0.0,0.7123878719253938,0.0,0.0,0.0,0.0,2.1095002337238387,2.0884052515043616,0.0,0.0,0.0,0.0,0.0,0.0,1,1,17,24.0
22.0,170.7160678949082,9.822790036268941,0.0,0.0,0.0,0.0,-0.06776868722569822,3.545857142857143,2.4744285714285716,1.0,0.0,0.0,0.677686862158661,0.0,0.0,0.0,0.0,0.024539094124367278,0.024293703417146643,0.0,0.0,0.0,0.0,0.0,0.0,1,1,18,24.0
22.0,170.0448381416137,9.797268663165761,0.0,0.0,0.0,0.0,-0.05631545484212928,3.5267857142857144,2.455357142857143,1.0,0.0,0.0,0.5631545400296362,0.0,0.0,0.0,0.0,0.3717695404674837,0.36805184860827944,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19,24.0
22.0,158.25836974696455,9.42451939585671,0.0,0.0,0.0,0.0,-0.04739151540117778,3.510642857142857,2.439214285714286,1.0,0.0,0.0,0.47391514694989184,0.0,0.0,0.0,0.0,0.7221731175010007,0.7149513932131702,0.0,0.0,0.0,0.0,0.0,0.0,1,1,20,24.0
22.0,113.35693503845988,8.70140382643993,0.0,0.0,0.0,0.0,-0.04125353557086257,3.491285714285714,2.4198571428571425,1.0,0.0,0.0,0.41253534956137,0.0,0.0,0.0,0.0,0.7261771462019043,0.7189153816652503,0.0,0.0,0.0,0.0,0.0,0.0,1,1,21,24.0
22.0,90.14024864756573,7.9743565398773635,0.0,0.0,0.0,0.0,-0.03581828301697666,3.4620714285714285,2.390642857142857,1.0,0.0,0.0,0.35818282483242664,0.0,0.0,0.0,0.0,0.7323049073027436,0.7249818652135199,0.0,0.0,0.0,0.0,0.0,0.0,1,1,22,24.0
22.0,89.46901889427068,7.241254196940777,0.0,0.0,0.0,0.0,-0.027907474894493762,3.4310714285714288,2.359642857142857,1.0,0.0,0.0,0.2790747447863999,0.0,0.0,0.0,0.0,1.0957018403688321,1.0847448324145708,0.0,0.0,0.0,0.0,0.0,0.0,1,1,23,24.0
22.0,88.79778914097551,6.1448282311705436,0.0,0.0,0.0,0.0,-0.024382727401177605,3.4,2.3285714285714283,1.0,0.0,0.0,0.2438272703784666,0.0,0.0,0.0,0.0,2.078079053436844,0.0,2.0572982827205823,0.0,0.0,0.0,0.0,0.0,1,2,0,24.0
21.623509149731778,180.0,4.066134694926106,0.0,0.0,0.0,0.0,-0.022365656683480794,3.376357142857143,2.3049285714285714,1.0,0.0,0.0,0.22365656350206542,0.0,0.0,0.0,0.0,1.8643534759392737,1.8457099589597412,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,24.0
22.0,179.3287702467055,2.201374605527611,0.0,0.0,0.0,0.0,-0.020862525362430856,3.3708571428571426,2.2994285714285714,1.0,0.0,0.0,0.20862525051555006,0.0,0.0,0.0,0.0,1.1152745783632152,1.1041218432156703,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,24.0
22.0,178.65754049341098,1.0858798897094044,0.0,0.0,0.0,0.0,-0.02027333344013502,3.371,2.2995714285714284,1.0,0.0,0.0,0.20273333138038815,0.0,0.0,0.0,0.0,0.046121900878005544,0.0,0.04566068230907821,0.0,0.0,0.0,0.0,0.0,1,2,3,24.0
21.44172444973178,180.0,1.039649400845171,0.0,0.0,0.0,0.0,-0.021258585970577944,3.3660714285714284,2.2946428571428568,1.0,0.0,0.0,0.21258585653800333,0.0,0.0,0.0,0.0,0.015406988086812044,0.0,0.01525291835287641,0.0,0.0,0.0,0.0,0.0,1,2,4,24.0
20.88344889946356,180.0,1.024138447820901,0.0,0.0,0.0,0.0,-0.024155050632301417,3.363142857142857,2.291714285714286,1.0,0.0,0.0,0.24155050272363118,0.0,0.0,0.0,0.0,1.018229410886821,0.0,1.0080471264885453,0.0,0.0,0.0,0.0,0.0,1,2,5,24.0
20.32616694919534,123.36071312020236,0.005806623091884733,0.0,0.0,0.0,0.0,-0.03477505068824851,3.3550714285714287,2.283642857142857,1.0,0.0,0.0,0.3477505017005988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,6,24.0
20.31324564892712,38.18123587107422,0.005806042429590213,0.0,0.0,0.0,0.0,-0.16573186395986017,3.3562142857142856,2.2847857142857144,1.0,0.34299999999999997,0.0,0.05134848435384112,0.0,0.0,0.0,1.6059701305487886,0.005805461825361922,1.5956578518214988,0.0,0.0,0.0,0.0,0.0,0.0,1,2,7,24.0
20.55827555026822,19.999999999999773,0.0,0.0,0.0,0.0,0.0,0.5046185443191703,3.411785714285714,2.3403571428571426,1.0,0.405839,0.0,0.0,0.0,1.682061747558106,1.066099252441894,0.0,0.0,0.0,1.066099252441894,0.0,0.0,0.0,0.0,0.0,1,2,8,24.0
