heating,heating_fan,hotwater,lights,lgappl,vent_fan,misc,electkwh,heatingkwh,hotwaterkwh,Date/Time,PV_generation,Temperature
3.635695,0.041142,0.0,0.010117,0.039192,0.0,0.161151,0.21045999999999998,3.676837,0.0, 01/09  05:00:00,0.0,-11.816
3.635695,0.041142,0.458377,0.027759,0.045189,0.0,0.166187,0.239135,3.676837,0.458377, 01/09  06:00:00,0.0,-12.895
6.059491,0.041142,0.0,0.065169,0.067773,0.025,0.186331,0.344273,6.100633,0.0, 01/09  07:00:00,0.0,-13.698
4.847593,0.041142,0.0,0.08247,0.094854,0.005,0.211511,0.393835,4.888735,0.0, 01/09  08:00:00,0.359,-14.102
4.847593,0.04457,0.0,0.087643,0.101649,0.0,0.216547,0.405839,4.892163,0.0, 01/09  09:00:00,2.651,-13.916
4.241644,0.041142,0.648761,0.09009,0.104647,0.0,0.216547,0.411284,4.282786,0.648761, 01/09  10:00:00,5.186,-13.606
3.029746,0.041142,0.0,0.087641,0.094854,0.0,0.216547,0.399042,3.0708879999999996,0.0, 01/09  11:00:00,5.912,-13.337
2.423797,0.041142,0.0,0.084247,0.106848,0.0,0.221583,0.412678,2.4649389999999998,0.0, 01/09  12:00:00,4.971,-13.105
3.029746,0.037713,0.0,0.081798,0.118937,0.0,0.226619,0.427354,3.067459,0.0, 01/09  13:00:00,2.862,-13.044
2.423797,0.041142,0.0,0.081077,0.102446,0.0,0.226619,0.410142,2.4649389999999998,0.0, 01/09  14:00:00,1.904,-12.987
7.27139,0.041142,0.0,0.082929,0.118937,0.0,0.221583,0.42344899999999996,7.312532,0.0, 01/09  15:00:00,1.166,-12.935
2.423797,0.041142,1.103141,0.093126,0.09865,0.0,0.231655,0.423431,2.4649389999999998,1.103141, 01/09  16:00:00,0.428,-12.992
0.605949,0.041364,0.0,0.117422,0.173005,0.0,0.241727,0.532154,0.6473129999999999,0.0, 01/09  17:00:00,0.002,-13.199
4.847593,0.037713,0.0,0.155244,0.26315,0.025,0.26187,0.705264,4.885306,0.0, 01/09  18:00:00,0.0,-13.738
3.635695,0.041142,0.464992,0.183734,0.21527,0.005,0.266906,0.67091,3.676837,0.464992, 01/09  19:00:00,0.0,-14.366
2.423797,0.041142,0.0,0.177507,0.128218,0.0,0.251798,0.557523,2.4649389999999998,0.0, 01/09  20:00:00,0.0,-14.947
1.211898,0.041142,0.0,0.142545,0.08994,0.0,0.236691,0.46917600000000004,1.25304,0.0, 01/09  21:00:00,0.0,-15.445
3.635695,0.041142,0.0,0.107641,0.07415,0.0,0.226619,0.40840999999999994,3.676837,0.0, 01/09  22:00:00,0.0,-15.753
3.635695,0.041142,0.408812,0.094099,0.059063,0.0,0.201439,0.354601,3.676837,0.408812, 01/09  23:00:00,0.0,-15.958
3.635695,0.041142,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,3.676837,0.0, 01/09  24:00:00,0.0,-16.069
3.635695,0.041142,0.0,0.022749,0.042381,0.0,0.176259,0.241389,3.676837,0.0, 01/10  01:00:00,0.0,-16.143
3.635695,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,3.676837,0.0, 01/10  02:00:00,0.0,-16.179
3.635695,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,3.676837,0.0, 01/10  03:00:00,0.0,-16.403
2.423797,0.041142,0.619186,0.009099,0.035492,0.0,0.156115,0.200706,2.4649389999999998,0.619186, 01/10  04:00:00,0.0,-16.701
2.423797,0.041142,0.0,0.010117,0.039192,0.0,0.161151,0.21045999999999998,2.4649389999999998,0.0, 01/10  05:00:00,0.0,-16.959
2.423797,0.041142,0.0,0.027759,0.045189,0.0,0.166187,0.239135,2.4649389999999998,0.0, 01/10  06:00:00,0.0,-16.981
4.847593,0.041142,0.495289,0.065169,0.067773,0.025,0.186331,0.344273,4.888735,0.495289, 01/10  07:00:00,0.0,-16.571
2.423797,0.041142,4.702645,0.08247,0.094854,0.005,0.211511,0.393835,2.4649389999999998,4.702645, 01/10  08:00:00,0.86,-15.987
4.847593,0.041359,1.275668,0.087643,0.101649,0.0,0.216547,0.405839,4.888952,1.275668, 01/10  09:00:00,4.534,-14.571
4.241644,0.041142,0.0,0.09009,0.104647,0.0,0.216547,0.411284,4.282786,0.0, 01/10  10:00:00,6.896,-12.883
3.029746,0.037906,1.989581,0.087641,0.094854,0.0,0.216547,0.399042,3.067652,1.989581, 01/10  11:00:00,8.372,-11.153
2.423797,0.041142,0.0,0.084247,0.106848,0.0,0.221583,0.412678,2.4649389999999998,0.0, 01/10  12:00:00,9.208,-9.324
2.423797,0.037713,0.0,0.081798,0.118937,0.0,0.226619,0.427354,2.46151,0.0, 01/10  13:00:00,8.977,-7.692
0.0,0.041142,0.0,0.081077,0.102446,0.0,0.226619,0.410142,0.041142,0.0, 01/10  14:00:00,8.073,-6.597
0.0,0.034535,0.469145,0.082929,0.118937,0.0,0.221583,0.42344899999999996,0.034535,0.469145, 01/10  15:00:00,6.19,-6.085
2.423797,0.038006,0.0,0.093126,0.09865,0.0,0.231655,0.423431,2.461803,0.0, 01/10  16:00:00,2.315,-6.127
2.423797,0.035789,0.0,0.117422,0.173005,0.0,0.241727,0.532154,2.459586,0.0, 01/10  17:00:00,0.008,-6.221
5.251559,0.037888,0.0,0.155244,0.26315,0.025,0.26187,0.705264,5.289447,0.0, 01/10  18:00:00,0.0,-6.035
3.029746,0.034701,0.401978,0.183734,0.21527,0.005,0.266906,0.67091,3.064447,0.401978, 01/10  19:00:00,0.0,-5.921
1.817847,0.037713,0.0,0.177507,0.128218,0.0,0.251798,0.557523,1.85556,0.0, 01/10  20:00:00,0.0,-5.848
2.423797,0.041142,0.0,0.142545,0.08994,0.0,0.236691,0.46917600000000004,2.4649389999999998,0.0, 01/10  21:00:00,0.0,-5.774
2.423797,0.041142,0.392388,0.107641,0.07415,0.0,0.226619,0.40840999999999994,2.4649389999999998,0.392388, 01/10  22:00:00,0.0,-5.614
3.635695,0.041142,0.0,0.094099,0.059063,0.0,0.201439,0.354601,3.676837,0.0, 01/10  23:00:00,0.0,-5.486
2.423797,0.041142,3.854146,0.045814,0.049175,0.0,0.181295,0.27628400000000003,2.4649389999999998,3.854146, 01/10  24:00:00,0.0,-5.521
4.847593,0.041142,0.0,0.022749,0.042381,0.0,0.176259,0.241389,4.888735,0.0, 01/11  01:00:00,0.0,-5.673
6.059491,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,6.100633,0.0, 01/11  02:00:00,0.0,-5.984
4.847593,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,4.888735,0.0, 01/11  03:00:00,0.0,-6.42
4.847593,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,4.888735,0.0, 01/11  04:00:00,0.0,-6.938
3.635695,0.041142,0.0,0.010117,0.039192,0.0,0.161151,0.21045999999999998,3.676837,0.0, 01/11  05:00:00,0.0,-7.224
3.635695,0.041142,0.0,0.027759,0.045189,0.0,0.166187,0.239135,3.676837,0.0, 01/11  06:00:00,0.0,-7.404
2.423797,0.041142,0.416528,0.065169,0.067773,0.025,0.186331,0.344273,2.4649389999999998,0.416528, 01/11  07:00:00,0.0,-7.654
1.211898,0.041142,0.0,0.08247,0.094854,0.005,0.211511,0.393835,1.25304,0.0, 01/11  08:00:00,0.576,-7.494
4.847593,0.041142,0.0,0.087643,0.101649,0.0,0.216547,0.405839,4.888735,0.0, 01/11  09:00:00,2.932,-5.94
4.241644,0.04457,0.0,0.09009,0.104647,0.0,0.216547,0.411284,4.286214,0.0, 01/11  10:00:00,4.088,-4.168
2.423797,0.041142,0.0,0.087641,0.094854,0.0,0.216547,0.399042,2.4649389999999998,0.0, 01/11  11:00:00,4.298,-2.752
2.423797,0.037925,0.0,0.084247,0.106848,0.0,0.221583,0.412678,2.461722,0.0, 01/11  12:00:00,3.777,-1.185
2.423797,0.031443,0.0,0.081798,0.118937,0.0,0.226619,0.427354,2.45524,0.0, 01/11  13:00:00,2.466,-0.277
3.635695,0.03447,0.392324,0.081077,0.180444,0.0,0.226619,0.48814,3.670165,0.392324, 01/11  14:00:00,1.216,0.023
2.423797,0.041142,0.0,0.082929,0.118937,0.0,0.221583,0.42344899999999996,2.4649389999999998,0.0, 01/11  15:00:00,0.599,0.036
1.211898,0.041142,0.42553,0.093126,0.162422,0.0,0.231655,0.487203,1.25304,0.42553, 01/11  16:00:00,0.305,-0.289
3.635695,0.041309,0.486849,0.117422,0.25117,0.0,0.241727,0.6103190000000001,3.677004,0.486849, 01/11  17:00:00,0.0,-0.923
3.635695,0.037713,0.986508,0.155244,0.317396,0.025,0.26187,0.75951,3.6734080000000002,0.986508, 01/11  18:00:00,0.0,-1.258
4.847593,0.041142,0.0,0.183734,0.21527,0.005,0.266906,0.67091,4.888735,0.0, 01/11  19:00:00,0.0,-1.46
3.635695,0.041142,0.561062,0.177507,0.128218,0.0,0.251798,0.557523,3.676837,0.561062, 01/11  20:00:00,0.0,-1.703
2.423797,0.041142,0.0,0.142545,0.08994,0.0,0.236691,0.46917600000000004,2.4649389999999998,0.0, 01/11  21:00:00,0.0,-1.995
0.0,0.041142,0.398542,0.107641,0.07415,0.0,0.226619,0.40840999999999994,0.041142,0.398542, 01/11  22:00:00,0.0,-2.22
3.635695,0.041142,0.0,0.094099,0.059063,0.0,0.201439,0.354601,3.676837,0.0, 01/11  23:00:00,0.0,-2.339
2.423797,0.041142,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,2.4649389999999998,0.0, 01/11  24:00:00,0.0,-2.336
3.635695,0.041142,0.0,0.022749,0.042381,0.0,0.176259,0.241389,3.676837,0.0, 01/12  01:00:00,0.0,-2.328
3.635695,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,3.676837,0.0, 01/12  02:00:00,0.0,-2.376
2.423797,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,2.4649389999999998,0.0, 01/12  03:00:00,0.0,-2.481
2.423797,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,2.4649389999999998,0.0, 01/12  04:00:00,0.0,-2.673
4.847593,0.041142,0.0,0.010117,0.039192,0.0,0.161151,0.21045999999999998,4.888735,0.0, 01/12  05:00:00,0.0,-3.065
2.423797,0.041142,0.502294,0.027759,0.045189,0.0,0.166187,0.239135,2.4649389999999998,0.502294, 01/12  06:00:00,0.0,-3.721
4.847593,0.041142,2.108254,0.065169,0.067773,0.025,0.186331,0.344273,4.888735,2.108254, 01/12  07:00:00,0.0,-4.473
2.423797,0.041142,0.124985,0.08247,0.094854,0.005,0.211511,0.393835,2.4649389999999998,0.124985, 01/12  08:00:00,0.249,-5.159
3.635695,0.041142,0.319677,0.087643,0.101649,0.0,0.216547,0.405839,3.676837,0.319677, 01/12  09:00:00,2.754,-5.471
2.423797,0.041142,0.0,0.09009,0.104647,0.0,0.216547,0.411284,2.4649389999999998,0.0, 01/12  10:00:00,6.681,-5.605
3.635695,0.041142,0.0,0.087641,0.094854,0.0,0.216547,0.399042,3.676837,0.0, 01/12  11:00:00,8.331,-5.607
1.211898,0.041142,1.330824,0.084247,0.106848,0.0,0.221583,0.412678,1.25304,1.330824, 01/12  12:00:00,9.041,-5.492
1.211898,0.041142,0.429285,0.081798,0.118937,0.0,0.226619,0.427354,1.25304,0.429285, 01/12  13:00:00,8.903,-5.37
3.635695,0.041142,0.0,0.081077,0.102446,0.0,0.226619,0.410142,3.676837,0.0, 01/12  14:00:00,7.951,-5.345
2.423797,0.034434,2.404579,0.082929,0.118937,0.0,0.221583,0.42344899999999996,2.458231,2.404579, 01/12  15:00:00,5.202,-5.436
0.0,0.041142,1.533218,0.093126,0.09865,0.0,0.231655,0.423431,0.041142,1.533218, 01/12  16:00:00,1.789,-5.71
4.847593,0.041142,0.0,0.117422,0.173005,0.0,0.241727,0.532154,4.888735,0.0, 01/12  17:00:00,0.036,-6.21
6.059491,0.041142,0.459403,0.155244,0.26315,0.025,0.26187,0.705264,6.100633,0.459403, 01/12  18:00:00,0.0,-6.299
3.029746,0.04457,0.0,0.183734,0.21527,0.005,0.266906,0.67091,3.0743159999999996,0.0, 01/12  19:00:00,0.0,-5.893
4.241644,0.037713,0.217689,0.177507,0.128218,0.0,0.251798,0.557523,4.279357,0.217689, 01/12  20:00:00,0.0,-5.395
4.847593,0.041142,0.276155,0.142545,0.08994,0.0,0.236691,0.46917600000000004,4.888735,0.276155, 01/12  21:00:00,0.0,-5.194
7.27139,0.041142,0.0,0.107641,0.07415,0.0,0.226619,0.40840999999999994,7.312532,0.0, 01/12  22:00:00,0.0,-5.291
7.27139,0.041142,0.0,0.094099,0.059063,0.0,0.201439,0.354601,7.312532,0.0, 01/12  23:00:00,0.0,-5.605
3.635695,0.041142,0.392332,0.045814,0.049175,0.0,0.181295,0.27628400000000003,3.676837,0.392332, 01/12  24:00:00,0.0,-6.304
1.211898,0.041142,0.0,0.022749,0.042381,0.0,0.176259,0.241389,1.25304,0.0, 01/13  01:00:00,0.0,-6.97
0.0,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,0.041142,0.0, 01/13  02:00:00,0.0,-7.748
4.847593,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,4.888735,0.0, 01/13  03:00:00,0.0,-8.778
6.059491,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,6.100633,0.0, 01/13  04:00:00,0.0,-9.701
4.847593,0.041142,0.0,0.010117,0.039192,0.0,0.161151,0.21045999999999998,4.888735,0.0, 01/13  05:00:00,0.0,-10.272
3.635695,0.041142,0.0,0.027759,0.045189,0.0,0.166187,0.239135,3.676837,0.0, 01/13  06:00:00,0.0,-10.645
7.27139,0.041142,0.593243,0.065169,0.067773,0.025,0.186331,0.344273,7.312532,0.593243, 01/13  07:00:00,0.0,-10.979
2.423797,0.041142,0.0,0.08247,0.183815,0.005,0.211511,0.482796,2.4649389999999998,0.0, 01/13  08:00:00,1.296,-11.221
1.211898,0.04457,0.401112,0.087643,0.101649,0.0,0.216547,0.405839,1.256468,0.401112, 01/13  09:00:00,5.223,-10.291
3.231729,0.042284,0.0,0.09009,0.104647,0.0,0.216547,0.411284,3.274013,0.0, 01/13  10:00:00,7.465,-8.146
2.62578,0.039999,0.0,0.087641,0.158897,0.0,0.216547,0.46308499999999997,2.6657789999999997,0.0, 01/13  11:00:00,8.807,-7.159
1.817847,0.041142,0.437867,0.084247,0.106848,0.0,0.221583,0.412678,1.858989,0.437867, 01/13  12:00:00,9.373,-6.762
2.423797,0.034703,0.0,0.081798,0.118937,0.0,0.226619,0.427354,2.4585,0.0, 01/13  13:00:00,9.176,-6.46
1.211898,0.041142,0.0,0.081077,0.102446,0.0,0.226619,0.410142,1.25304,0.0, 01/13  14:00:00,8.24,-6.331
1.211898,0.037713,0.0,0.082929,0.118937,0.0,0.221583,0.42344899999999996,1.249611,0.0, 01/13  15:00:00,6.444,-6.413
3.029746,0.04457,0.0,0.093126,0.09865,0.0,0.231655,0.423431,3.0743159999999996,0.0, 01/13  16:00:00,3.558,-7.011
2.423797,0.037713,0.0,0.117422,0.173005,0.0,0.241727,0.532154,2.46151,0.0, 01/13  17:00:00,0.204,-8.144
3.635695,0.041142,0.433664,0.155244,0.26315,0.025,0.26187,0.705264,3.676837,0.433664, 01/13  18:00:00,0.0,-8.89
3.635695,0.041142,0.0,0.183734,0.21527,0.005,0.266906,0.67091,3.676837,0.0, 01/13  19:00:00,0.0,-9.229
3.635695,0.041142,0.0,0.177507,0.128218,0.0,0.251798,0.557523,3.676837,0.0, 01/13  20:00:00,0.0,-9.318
3.635695,0.041142,0.567967,0.142545,0.197869,0.0,0.236691,0.577105,3.676837,0.567967, 01/13  21:00:00,0.0,-9.452
4.847593,0.041142,0.0,0.107641,0.07415,0.0,0.226619,0.40840999999999994,4.888735,0.0, 01/13  22:00:00,0.0,-9.872
4.847593,0.041142,0.0,0.094099,0.059063,0.0,0.201439,0.354601,4.888735,0.0, 01/13  23:00:00,0.0,-10.482
4.847593,0.041142,1.296695,0.045814,0.049175,0.0,0.181295,0.27628400000000003,4.888735,1.296695, 01/13  24:00:00,0.0,-11.114
6.059491,0.041142,2.34585,0.022749,0.042381,0.0,0.176259,0.241389,6.100633,2.34585, 01/14  01:00:00,0.0,-11.55
7.27139,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,7.312532,0.0, 01/14  02:00:00,0.0,-11.785
4.847593,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,4.888735,0.0, 01/14  03:00:00,0.0,-11.976
4.847593,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,4.888735,0.0, 01/14  04:00:00,0.0,-12.144
4.847593,0.041142,0.0,0.010117,0.039192,0.0,0.161151,0.21045999999999998,4.888735,0.0, 01/14  05:00:00,0.0,-12.287
3.635695,0.041142,4.087163,0.027759,0.045189,0.0,0.166187,0.239135,3.676837,4.087163, 01/14  06:00:00,0.0,-12.41
3.635695,0.041142,3.534128,0.065169,0.067773,0.025,0.186331,0.344273,3.676837,3.534128, 01/14  07:00:00,0.0,-12.531
4.847593,0.041142,0.951052,0.08247,0.094854,0.005,0.211511,0.393835,4.888735,0.951052, 01/14  08:00:00,0.319,-12.517
4.847593,0.041142,0.365359,0.087643,0.101649,0.0,0.216547,0.405839,4.888735,0.365359, 01/14  09:00:00,2.192,-11.459
2.423797,0.041142,1.810414,0.09009,0.104647,0.0,0.216547,0.411284,2.4649389999999998,1.810414, 01/14  10:00:00,3.679,-10.333
4.847593,0.041142,1.980778,0.087641,0.094854,0.0,0.216547,0.399042,4.888735,1.980778, 01/14  11:00:00,4.904,-9.405
4.847593,0.041142,0.0,0.084247,0.106848,0.0,0.221583,0.412678,4.888735,0.0, 01/14  12:00:00,5.131,-8.374
2.423797,0.041142,0.0,0.081798,0.118937,0.0,0.226619,0.427354,2.4649389999999998,0.0, 01/14  13:00:00,4.997,-7.391
2.423797,0.041352,0.0,0.081077,0.102446,0.0,0.226619,0.410142,2.465149,0.0, 01/14  14:00:00,5.152,-6.656
1.211898,0.037713,0.0,0.082929,0.118937,0.0,0.221583,0.42344899999999996,1.249611,0.0, 01/14  15:00:00,4.274,-6.143
0.605949,0.04457,0.0,0.093126,0.09865,0.0,0.231655,0.423431,0.650519,0.0, 01/14  16:00:00,2.131,-6.182
2.423797,0.041142,1.099576,0.117422,0.211402,0.0,0.241727,0.570551,2.4649389999999998,1.099576, 01/14  17:00:00,0.095,-7.424
4.241644,0.041142,0.644173,0.155244,0.26315,0.025,0.26187,0.705264,4.282786,0.644173, 01/14  18:00:00,0.0,-8.443
3.635695,0.037713,0.0,0.183734,0.21527,0.005,0.266906,0.67091,3.6734080000000002,0.0, 01/14  19:00:00,0.0,-8.93
3.635695,0.041142,0.817867,0.177507,0.128218,0.0,0.251798,0.557523,3.676837,0.817867, 01/14  20:00:00,0.0,-9.265
3.635695,0.041142,0.0,0.142545,0.08994,0.0,0.236691,0.46917600000000004,3.676837,0.0, 01/14  21:00:00,0.0,-9.39
4.847593,0.041142,0.559753,0.107641,0.07415,0.0,0.226619,0.40840999999999994,4.888735,0.559753, 01/14  22:00:00,0.0,-9.222
6.059491,0.041142,0.163904,0.094099,0.059063,0.0,0.201439,0.354601,6.100633,0.163904, 01/14  23:00:00,0.0,-8.949
6.665441,0.04457,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,6.710011000000001,0.0, 01/14  24:00:00,0.0,-8.812
3.635695,0.037713,0.470052,0.022749,0.042381,0.0,0.176259,0.241389,3.6734080000000002,0.470052, 01/15  01:00:00,0.0,-8.788
3.635695,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,3.676837,0.0, 01/15  02:00:00,0.0,-8.667
4.847593,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,4.888735,0.0, 01/15  03:00:00,0.0,-8.284
3.635695,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,3.676837,0.0, 01/15  04:00:00,0.0,-7.794
3.635695,0.041142,0.0,0.010117,0.039192,0.0,0.161151,0.21045999999999998,3.676837,0.0, 01/15  05:00:00,0.0,-7.518
3.635695,0.041142,0.0,0.027759,0.045189,0.0,0.166187,0.239135,3.676837,0.0, 01/15  06:00:00,0.0,-7.712
6.059491,0.04457,0.0,0.065169,0.067773,0.025,0.186331,0.344273,6.104061000000001,0.0, 01/15  07:00:00,0.0,-8.415
4.847593,0.041142,0.557211,0.08247,0.094854,0.005,0.211511,0.393835,4.888735,0.557211, 01/15  08:00:00,0.976,-8.775
2.423797,0.039021,2.733949,0.087643,0.724476,0.0,0.216547,1.028666,2.462818,2.733949, 01/15  09:00:00,4.397,-7.566
3.635695,0.042284,2.53982,0.09009,0.104647,0.0,0.216547,0.411284,3.677979,2.53982, 01/15  10:00:00,6.711,-5.999
4.241644,0.037881,0.0,0.087641,0.094854,0.0,0.216547,0.399042,4.279525,0.0, 01/15  11:00:00,8.062,-4.135
3.029746,0.041142,0.0,0.084247,0.106848,0.0,0.221583,0.412678,3.0708879999999996,0.0, 01/15  12:00:00,8.59,-2.068
3.029746,0.037713,0.785062,0.081798,0.118937,0.0,0.226619,0.427354,3.067459,0.785062, 01/15  13:00:00,8.378,-0.557
6.059491,0.041142,0.0,0.081077,0.102446,0.0,0.226619,0.410142,6.100633,0.0, 01/15  14:00:00,7.455,0.443
7.27139,0.041142,0.0,0.082929,0.118937,0.0,0.221583,0.42344899999999996,7.312532,0.0, 01/15  15:00:00,5.727,0.898
6.059491,0.041142,0.0,0.093126,0.09865,0.0,0.231655,0.423431,6.100633,0.0, 01/15  16:00:00,3.004,0.657
2.423797,0.041324,0.537251,0.117422,0.173005,0.0,0.241727,0.532154,2.465121,0.537251, 01/15  17:00:00,0.163,-0.356
1.817847,0.041142,0.0,0.155244,0.26315,0.025,0.26187,0.705264,1.858989,0.0, 01/15  18:00:00,0.0,-1.159
3.635695,0.041142,0.824238,0.183734,0.21527,0.005,0.266906,0.67091,3.676837,0.824238, 01/15  19:00:00,0.0,-1.684
1.817847,0.034489,0.0,0.177507,0.128218,0.0,0.251798,0.557523,1.852336,0.0, 01/15  20:00:00,0.0,-2.04
0.0,0.041142,0.392388,0.142545,0.08994,0.0,0.236691,0.46917600000000004,0.041142,0.392388, 01/15  21:00:00,0.0,-2.417
2.423797,0.041142,0.0,0.107641,0.07415,0.0,0.226619,0.40840999999999994,2.4649389999999998,0.0, 01/15  22:00:00,0.0,-2.823
2.423797,0.041142,0.0,0.094099,0.059063,0.0,0.201439,0.354601,2.4649389999999998,0.0, 01/15  23:00:00,0.0,-3.081
2.423797,0.041142,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,2.4649389999999998,0.0, 01/15  24:00:00,0.0,-3.303
3.635695,0.041142,0.0,0.022749,0.042381,0.0,0.176259,0.241389,3.676837,0.0, 01/16  01:00:00,0.0,-3.654
3.635695,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,3.676837,0.0, 01/16  02:00:00,0.0,-4.064
4.847593,0.041142,0.392388,0.009099,0.036289,0.0,0.161151,0.20653899999999997,4.888735,0.392388, 01/16  03:00:00,0.0,-4.358
6.059491,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,6.100633,0.0, 01/16  04:00:00,0.0,-4.506
4.847593,0.041142,0.0,0.010117,0.039192,0.0,0.161151,0.21045999999999998,4.888735,0.0, 01/16  05:00:00,0.0,-4.571
4.847593,0.041142,0.0,0.027759,0.045189,0.0,0.166187,0.239135,4.888735,0.0, 01/16  06:00:00,0.0,-4.469
3.635695,0.041142,0.0,0.065169,0.067773,0.025,0.186331,0.344273,3.676837,0.0, 01/16  07:00:00,0.0,-4.257
3.635695,0.041142,0.0,0.08247,0.094854,0.005,0.211511,0.393835,3.676837,0.0, 01/16  08:00:00,0.101,-3.651
2.221814,0.043592,0.0,0.087643,0.101649,0.0,0.216547,0.405839,2.265406,0.0, 01/16  09:00:00,0.977,-2.638
1.817847,0.035738,0.0,0.09009,0.104647,0.0,0.216547,0.411284,1.853585,0.0, 01/16  10:00:00,2.817,-1.451
2.423797,0.041142,0.0,0.087641,0.094854,0.0,0.216547,0.399042,2.4649389999999998,0.0, 01/16  11:00:00,4.609,-0.3
1.817847,0.031466,0.0,0.084247,0.106848,0.0,0.221583,0.412678,1.849313,0.0, 01/16  12:00:00,7.289,0.27
3.231729,0.032503,0.0,0.081798,0.118937,0.0,0.226619,0.427354,3.2642320000000002,0.0, 01/16  13:00:00,7.61,0.534
1.817847,0.033284,0.0,0.081077,0.102446,0.0,0.226619,0.410142,1.851131,0.0, 01/16  14:00:00,6.797,0.643
1.211898,0.041142,0.409677,0.082929,0.118937,0.0,0.221583,0.42344899999999996,1.25304,0.409677, 01/16  15:00:00,5.374,0.556
0.0,0.041142,0.0,0.093126,0.09865,0.0,0.231655,0.423431,0.041142,0.0, 01/16  16:00:00,2.783,-0.096
1.817847,0.038004,0.486366,0.117422,0.173005,0.0,0.241727,0.532154,1.855851,0.486366, 01/16  17:00:00,0.155,-1.847
5.453542,0.037713,0.0,0.155244,0.26315,0.025,0.26187,0.705264,5.491255,0.0, 01/16  18:00:00,0.0,-2.716
1.211898,0.041142,0.0,0.183734,0.21527,0.005,0.266906,0.67091,1.25304,0.0, 01/16  19:00:00,0.0,-2.775
2.423797,0.041142,0.495996,0.177507,0.128218,0.0,0.251798,0.557523,2.4649389999999998,0.495996, 01/16  20:00:00,0.0,-2.747
3.635695,0.041142,0.0,0.142545,0.08994,0.0,0.236691,0.46917600000000004,3.676837,0.0, 01/16  21:00:00,0.0,-2.835
4.847593,0.041142,0.0,0.107641,0.07415,0.0,0.226619,0.40840999999999994,4.888735,0.0, 01/16  22:00:00,0.0,-2.987
3.635695,0.041142,0.0,0.094099,0.059063,0.0,0.201439,0.354601,3.676837,0.0, 01/16  23:00:00,0.0,-3.007
6.059491,0.041142,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,6.100633,0.0, 01/16  24:00:00,0.0,-2.91
6.059491,0.041142,0.0,0.022749,0.042381,0.0,0.176259,0.241389,6.100633,0.0, 01/17  01:00:00,0.0,-2.903
4.847593,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,4.888735,0.0, 01/17  02:00:00,0.0,-2.973
4.847593,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,4.888735,0.0, 01/17  03:00:00,0.0,-2.546
6.059491,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,6.100633,0.0, 01/17  04:00:00,0.0,-1.957
6.059491,0.041142,0.0,0.010117,0.039192,0.0,0.161151,0.21045999999999998,6.100633,0.0, 01/17  05:00:00,0.0,-1.446
3.635695,0.041142,0.0,0.027759,0.045189,0.0,0.166187,0.239135,3.676837,0.0, 01/17  06:00:00,0.0,-1.022
2.423797,0.041142,0.0,0.065169,0.067773,0.025,0.186331,0.344273,2.4649389999999998,0.0, 01/17  07:00:00,0.0,-0.734
3.635695,0.041142,0.401466,0.08247,0.094854,0.005,0.211511,0.393835,3.676837,0.401466, 01/17  08:00:00,0.328,-0.278
4.847593,0.04457,0.416557,0.087643,0.101649,0.0,0.216547,0.405839,4.892163,0.416557, 01/17  09:00:00,2.743,0.501
2.827763,0.039022,0.0,0.09009,0.104647,0.0,0.216547,0.411284,2.866785,0.0, 01/17  10:00:00,5.164,1.595
2.221814,0.034546,0.0,0.087641,0.094854,0.0,0.216547,0.399042,2.2563600000000004,0.0, 01/17  11:00:00,5.657,2.56
1.211898,0.02342,0.0,0.084247,0.106848,0.0,0.221583,0.412678,1.235318,0.0, 01/17  12:00:00,5.121,3.444
